subject,predicate,object
GO_0009896,rdf-schema#subClassOf,GO_0009894
Nbc6ba952fc114bb1b7c3d53104ebc007,22-rdf-syntax-ns#first,GO_0065007
Nbc07f8698992429483fa40a5b632cafb,22-rdf-syntax-ns#rest,Ne1641642ea6d416ebdda7afeca7db9dc
GO_2000033,owl#equivalentClass,N9d85644ff2a4499da9ca0d3a9458cdfb
GO_0002580,rdf-schema#subClassOf,N91c8be79a1774837b05447b25b12d40e
GO_0045281,IAO_0100001,GO:0045273
N03159f9bb18e422aa64dc68aff15bfbb,owl#someValuesFrom,GO_0000423
GO_0005975,oboInOwl#inSubset,go#goslim_generic
GO_0050994,rdf-schema#subClassOf,GO_0009894
Naf20fd8b9a1e46f99104979a2503ac99,owl#onProperty,BFO_0000050
GO_0071168,rdf-schema#subClassOf,GO_0034502
GO_0015291,oboInOwl#hasAlternativeId,GO:0015290
GO_0003937,rdf-schema#subClassOf,GO_0019238
Ne1de31ff9e05446cb622392bb25cd4f6,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0042995,oboInOwl#inSubset,go#goslim_prokaryote_ribbon
Ncc0f0a17e26e40e0ae050ae46aae0dcb,owl#onProperty,RO_0002211
GO_0055002,rdf-schema#subClassOf,N527ee6c4855044009055fa8db0740ac2
GO_0071927,rdf-schema#subClassOf,GO_0007211
N8141a57f1c22418b9876cbd6951b7db9,owl#onProperty,RO_0002213
GO_0015377,rdf-schema#subClassOf,GO_0015296
N74fd36c36b474786bdfcf88d76112c17,owl#intersectionOf,Ne68fb7445f06465093af04e3bd74a457
GO_0046036,rdf-schema#subClassOf,GO_0009208
GO_1904793,rdf-schema#subClassOf,Nd32fcb3d055646faa946b1f2fa8341dd
GO_0036094,rdf-schema#subClassOf,GO_0005488
GO_2001141,rdf-schema#subClassOf,GO_0010556
GO_0031023,rdf-schema#subClassOf,GO_0016043
Nbf5c2d58d64d472f8521c6e9e1f02a51,owl#someValuesFrom,GO_0072565
N6f67ec228dfd477bac5c774a7bc05605,22-rdf-syntax-ns#first,GO_0065007
Nec2fcaeddfba487bb83b783d24943b6e,owl#someValuesFrom,GO_0007049
GO_0005737,rdf-schema#subClassOf,Nc5ac25febf714cf69dfc5f542620e69f
GO_0000481,rdf-schema#subClassOf,GO_0006364
N0e846dc3bf1b4fee8553ac902d3882d0,owl#onProperty,RO_0002211
GO_0051117,rdf-schema#subClassOf,GO_0019899
N83d477500b624f6faf8bc21d29dc175f,owl#onProperty,RO_0002213
GO_1903708,rdf-schema#subClassOf,GO_0010720
N2239be5d00e445f698e66fdcf41602d4,owl#someValuesFrom,GO_0051503
N86ec15df66ed49f0912b2f611b75ef30,22-rdf-syntax-ns#first,GO_0065007
GO_0000175,rdf-schema#subClassOf,GO_0008408
N751201e2466f4203951913b4b16cba1f,owl#someValuesFrom,GO_0097305
GO_0031070,rdf-schema#subClassOf,GO_0043144
GO_0034764,rdf-schema#subClassOf,GO_0048522
GO_0008655,rdf-schema#subClassOf,GO_0034654
N4121225d7e3249b68e43a8b85b90b6cf,owl#someValuesFrom,GO_0046812
GO_0033558,rdf-schema#subClassOf,GO_0140096
N5d6f070d45db463d80dfbd588357587d,owl#someValuesFrom,GO_0090150
GO_0030594,rdf-schema#subClassOf,GO_0038023
N48614f4c57f84c049bf2a65c224dee98,owl#someValuesFrom,GO_0010154
go#goslim_prokaryote,rdf-schema#subPropertyOf,oboInOwl#SubsetProperty
N59a390d11384489882e95bc980101863,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0006887,oboInOwl#hasAlternativeId,GO:0016194
N60f29d1767094a7992526ea27aa49600,22-rdf-syntax-ns#first,GO_0065007
GO_0006388,rdf-schema#subClassOf,GO_0000394
GO_0086008,rdf-schema#subClassOf,GO_0005249
GO_0016049,oboInOwl#inSubset,go#goslim_plant
GO_0000087,oboInOwl#inSubset,go#gocheck_do_not_annotate
Nc44a691e44a54ca6942b24e54ef0a984,owl#someValuesFrom,GO_0046037
GO_0089715,rdf-schema#subClassOf,GO_0016426
GO_0015267,oboInOwl#hasAlternativeId,GO:0015268
GO_0009247,rdf-schema#subClassOf,GO_0046467
Nd87a3a663a544a4381ba1d641bd1b854,22-rdf-syntax-ns#first,GO_0065007
GO_0006835,oboInOwl#hasAlternativeId,GO:0006841
GO_0052109,oboInOwl#hasAlternativeId,GO:0052292
Nb8620502647949ba8758ec7084dc6f87,owl#onProperty,RO_0002211
Nf48e5069bc2f487a8c49d1abe96ce024,owl#someValuesFrom,GO_0006720
Nad5ae7d636ec4985b9a5de0d2676a6ba,owl#intersectionOf,Nc18737ae29f3460eb3b53f7d732421cf
GO_0006912,oboInOwl#consider,GO:0001845
GO_0044873,rdf-schema#subClassOf,GO_0044872
GO_0006810,oboInOwl#hasAlternativeId,GO:0015460
N3b804ed8509f42aaa5d4f85ff2c7ab3a,22-rdf-syntax-ns#first,GO_0065007
GO_0032213,rdf-schema#subClassOf,GO_0010564
Nd4173821d1b84e878a24a0eeb5eb673f,owl#intersectionOf,Nd5129ff3cfeb4acea88b78d5c7f0f11b
GO_1905904,rdf-schema#subClassOf,GO_2000382
GO_0001960,rdf-schema#subClassOf,N479ca4d05f964b2d83fe88a4f89a5679
N552f8d058a7f41f3a4c5eaa67be188d9,owl#intersectionOf,N9595814fc07846febb30a8fcd0d45e93
GO_0061659,rdf-schema#subClassOf,GO_0019787
GO_0046706,rdf-schema#subClassOf,GO_0046704
GO_0042326,rdf-schema#subClassOf,GO_0045936
GO_0075193,rdf-schema#subClassOf,N00f43a19e4514b2b9f2f5386cebf7845
Nf16845ec12da43ca8a5e67bc1d27f8b3,owl#someValuesFrom,GO_0019042
N8198cfaf6e9e471cb7109260e11b4ede,owl#someValuesFrom,GO_0043663
N639a61b5442b42d7b052d1c1eadd1b4b,owl#intersectionOf,N34c81548969444df9cb453b8ea0d741d
N26a0d743d1fe4443b77e0aa974879064,owl#onProperty,RO_0002212
GO_0075261,owl#equivalentClass,Nb12d3c2811df4debb5c5b2f1403e7607
Ncc0fc210153a438c89380dce785bc49f,owl#someValuesFrom,GO_2000788
GO_0044465,rdf-schema#subClassOf,GO_0035821
GO_0002505,rdf-schema#subClassOf,GO_0002504
Neb47716d44aa4d2c86ccf5bcaf90d149,owl#someValuesFrom,GO_0051933
Na99f4e3be11f4652be75e814b3afd903,owl#someValuesFrom,GO_0001059
Nc8aa501bd50648788805d3692ff70c79,owl#onProperty,RO_0002212
Nfa42d809c833479ab1353dd67937500a,owl#onProperty,RO_0002211
GO_1902532,owl#equivalentClass,Ncf9d7b33e2704fc0a50993855b92f11f
GO_2001038,rdf-schema#subClassOf,GO_2001023
GO_0009887,rdf-schema#subClassOf,GO_0009653
N9f2aa49ba5a8471e8205ffdc29e15b47,owl#onProperty,RO_0002213
GO_0042562,oboInOwl#inSubset,go#goslim_chembl
GO_0043303,rdf-schema#subClassOf,N891d6500beae4cc9bf53b8c5d7021a7d
Nea48b76c20ee4f5d92fcd366b43d243f,owl#onProperty,RO_0002211
N1f8eaf20dbb0466284a366cf8f1386b6,owl#someValuesFrom,GO_0035886
N24f2e9822fed45c18ada94a62db9ac4b,22-rdf-syntax-ns#first,N0c150d6aef3b43d4951290c7beb69e57
N630c7c8829284998a252ba278985bdea,owl#onProperty,RO_0002213
N423fccf1d512484da83ab69bb43cd879,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0022600,oboInOwl#inSubset,go#goslim_generic
N77ff6114d04042d48edc4d39233cf7d4,owl#someValuesFrom,GO_0001824
GO_0005247,rdf-schema#subClassOf,GO_0005254
GO_0006721,rdf-schema#subClassOf,GO_0006720
Nadee189ea8c447e781bc0ee3c0eca899,22-rdf-syntax-ns#rest,Nbcb14275aec74784aa55053c820436fb
GO_0086013,rdf-schema#subClassOf,N76b337ed106242d09e9d8ff6b1523420
GO_0006528,rdf-schema#subClassOf,GO_0009066
Nc316edb7163c400abe9871752e986e3a,owl#onProperty,BFO_0000050
GO_0102838,IAO_0100001,GO:0102850
GO_0014912,rdf-schema#subClassOf,GO_0030336
GO_0045607,rdf-schema#subClassOf,GO_2000980
Nc24cb9242c2742638a5e4adfd3306885,owl#someValuesFrom,GO_0015800
GO_1903004,rdf-schema#subClassOf,N11edd123d0384ca293fbdc389684c853
N3c1d1cd48813443a8c80c0c54c28b8ae,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0048513,rdf-schema#subClassOf,GO_0048856
Nea12987db21c4b89962d173456617b8f,owl#someValuesFrom,GO_0015671
GO_0005575,oboInOwl#inSubset,go#goslim_plant
GO_0002520,oboInOwl#inSubset,go#goslim_drosophila
GO_0019222,rdf-schema#subClassOf,N63d72e44d791442b97be76259c275ed8
GO_0005773,oboInOwl#inSubset,go#goslim_yeast
Nd4e57c1c194d4684859738ca1de73cf4,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0001676,rdf-schema#subClassOf,GO_0006631
Nf442913e72c948e68979731ae325b676,22-rdf-syntax-ns#first,GO_0065007
GO_0007398,rdf-schema#subClassOf,GO_0009888
GO_0046514,rdf-schema#subClassOf,GO_0006672
N617395e9b21e46ed80f0803b3a3c7b6c,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
N8c2490604ae4480095a19086b1e9c04c,owl#onProperty,RO_0002213
N508147e93e824e45bade22cd0bcdd2dc,owl#someValuesFrom,GO_1903785
GO_0010162,rdf-schema#subClassOf,GO_0003006
GO_0008227,rdf-schema#subClassOf,GO_0004930
N03d3ad7370c947cea44d156da6a09e70,owl#onProperty,RO_0002212
Ndb549fe88f83472391cbaafd9714a0e0,owl#onProperty,BFO_0000050
N3cf84702b26d4894ba11597e0426fa87,owl#someValuesFrom,GO_0005102
GO_0000450,rdf-schema#subClassOf,GO_0006364
N14c75618bb084a1e88cdce12f46a7421,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
Nf5da3581a53e4eb9a8029981c0fc2566,owl#onProperty,RO_0002213
GO_0009521,rdf-schema#subClassOf,GO_0098796
N18adb8d3b73e4c28962fb4b8ab446fdf,owl#someValuesFrom,GO_0008653
Nc02aa549a26c40adb0a4aa0a2f068a76,owl#onProperty,RO_0002211
GO_0006241,rdf-schema#subClassOf,GO_0009209
GO_0004349,rdf-schema#subClassOf,GO_0019202
Nd587a38a48924218be37656c4ce6b575,22-rdf-syntax-ns#first,GO_0065007
GO_0090184,rdf-schema#subClassOf,GO_0090183
N4f5ddca328454dc3991753d926f8bd8b,owl#intersectionOf,N54a35960f17e44c6ae992b262b60b30d
Ncd331da733d64fb8bd33204750ec849b,owl#intersectionOf,N06e0f7426c2b47ecb1e34203011b5f24
N06a6273b1a684efea4067ee5271ece28,owl#someValuesFrom,GO_0030001
GO_0008684,rdf-schema#subClassOf,GO_0016836
GO_1905039,rdf-schema#subClassOf,GO_0046942
N101832600e4e4fadab55d9f6a1e67776,22-rdf-syntax-ns#rest,N9e328c0608054873bdd34033c41e8288
GO_2000386,owl#equivalentClass,N691295be4ee84721a3aaca0c6f21a6f7
Nd6eb4ca0c55c4118a31d202b5ef1f39a,owl#intersectionOf,Nf5b45102d89745b4ac967ee6264cdf5a
Ndbec7c36351d4f349985d9519383ffb7,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0009372,rdf-schema#subClassOf,GO_0007267
GO_0004747,rdf-schema#subClassOf,GO_0019200
GO_0032958,rdf-schema#subClassOf,GO_0043647
GO_0016430,rdf-schema#subClassOf,GO_0016426
GO_0032642,rdf-schema#subClassOf,N863ef28195b746139beeaa2511fd0f5c
N54a8767338104337b96eeefbaff5c644,owl#onProperty,RO_0002212
N68a4f104315d45d393be3ad64c3ee133,owl#onProperty,BFO_0000050
Ndf2826edd579458b8fd8df3361b32757,22-rdf-syntax-ns#first,GO_0065007
GO_0042325,owl#equivalentClass,N4f78a87a03c444e98e32ba8a06afb089
GO_0002276,rdf-schema#subClassOf,GO_0002366
N497e53d9bc4245648f436dcba468a142,owl#onProperty,BFO_0000050
N9dd0f7d58be34b93bc1f22848446578f,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_1901524,rdf-schema#subClassOf,GO_1903146
N082689d6cb284d459fff9db019296045,owl#someValuesFrom,GO_0001504
GO_0050708,rdf-schema#subClassOf,GO_1903530
GO_0010977,rdf-schema#subClassOf,GO_0031345
N4b0c18c86159471293d55ab5898d87ca,owl#onProperty,RO_0002213
GO_0160054,rdf-schema#subClassOf,GO_0097435
GO_0089705,rdf-schema#subClassOf,GO_1990778
GO_0008479,rdf-schema#subClassOf,GO_0140101
GO_1903630,owl#equivalentClass,N2cf97524818a4b26bc96c0701d725b5f
GO_0170034,rdf-schema#subClassOf,GO_0170033
N501e907a3a9c4cd28669daf6ea3f110f,22-rdf-syntax-ns#first,GO_0065007
GO_0046395,rdf-schema#subClassOf,GO_0019752
GO_0019277,rdf-schema#subClassOf,GO_0009226
N2d2ff4f3dc0748a1ad67989b2f12e8dc,22-rdf-syntax-ns#first,GO_0065007
GO_0016004,rdf-schema#subClassOf,GO_0060229
N7994ffa875e74a6a9b0769ec9c968d68,owl#onProperty,RO_0002213
N587682704410464e87731cb9179553c7,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0004226,IAO_0100001,GO:0004181
GO_0071513,rdf-schema#subClassOf,N3847298f271f45868f9cbfeb8a4aaa9d
N29efabf7ded7429cb621576562aca9d0,owl#onProperty,BFO_0000050
GO_0043771,rdf-schema#subClassOf,GO_0016773
GO_1900935,rdf-schema#subClassOf,GO_0031326
GO_0015775,rdf-schema#subClassOf,GO_0015774
Nd307f889fe1f4a1eb191a8898cc284ba,22-rdf-syntax-ns#first,N09300994af664ec898c3af0fd166480a
GO_0003700,rdf-schema#subClassOf,N606df6e9bc174c9dac0cf937c601b7b4
GO_0016714,rdf-schema#subClassOf,GO_0016705
GO_0051726,oboInOwl#hasAlternativeId,GO:0071157
GO_0048286,rdf-schema#subClassOf,GO_0048856
N78a0dafc0a5744bda6020a0176337104,owl#onProperty,RO_0002213
GO_0035596,rdf-schema#subClassOf,GO_0050497
N339d169aaba34a77aa524951938346f3,owl#onProperty,BFO_0000050
GO_0010506,rdf-schema#subClassOf,N089dacbdf6374c5e9d7b6284e32bbc73
Nfbd302dde2be4dd4b3e2f17e00d3299f,owl#someValuesFrom,GO_0045733
N35f8a8078a2b4cb291fa3730371d5626,22-rdf-syntax-ns#first,N4ccb27b3a6144f6da262bf0780499de0
N079e7749e6c24c6d8caacfad33de0793,owl#intersectionOf,N6eae6bb03bbc4ba3958795d15e9223ac
N9a4e4526d64642a7b28b226841776cad,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
N64c40006d78d4c3890ad983eac359d56,22-rdf-syntax-ns#first,N66e76f735729409bbd4ab7ef2b4a80f1
GO_0009396,rdf-schema#subClassOf,GO_0042398
GO_0018342,rdf-schema#subClassOf,GO_0097354
GO_0010233,rdf-schema#subClassOf,GO_0010232
GO_1905007,rdf-schema#subClassOf,GO_0062043
GO_0042822,rdf-schema#subClassOf,GO_0019637
N4e31b32024a64c3e9b385f0d376cc4d6,owl#onProperty,BFO_0000050
GO_0034767,owl#equivalentClass,N655542aab2b8436badd23c092cbb7bb0
Nea2e5053139e472dad38c5298ed64fb0,owl#someValuesFrom,GO_0036194
GO_0003143,rdf-schema#subClassOf,N85e3f9ff0d5e4b64a6dbdd02ca8e8cda
GO_0022803,oboInOwl#hasAlternativeId,GO:0022814
Ndc2762c1bf664f3a94fb0c0907841d9f,owl#someValuesFrom,GO_0032907
GO_0045445,rdf-schema#subClassOf,Na5af49bfc5544003994b055da113da83
GO_0031163,rdf-schema#subClassOf,GO_0022607
Nddfe1ff8e972486199f3c8ec9253677d,owl#someValuesFrom,GO_0099505
Na45386e000e947e487d484166cc0a27f,owl#onProperty,BFO_0000050
Na13553988e2945769bb544d23f37600e,owl#intersectionOf,N74f8df2e3b714449b738fc41361a290b
GO_0009056,oboInOwl#inSubset,go#goslim_chembl
GO_0003961,rdf-schema#subClassOf,N419abb9202ce43db987a830a2d27c6f6
N383d33f3061d44b28a562eb0d2cd3f96,22-rdf-syntax-ns#first,N303c6d27f0654b0bb40e7fd58865c8da
Nb7a90392bb8b401bb40f3a48c1165150,owl#someValuesFrom,GO_0005488
GO_0038084,rdf-schema#subClassOf,GO_0007169
GO_0044596,IAO_0100001,GO:0061542
Nc7fb6700e4e6483aa1a916077fa4cd78,22-rdf-syntax-ns#rest,N18acbb0de9994c629514af76488dabb0
GO_0009087,rdf-schema#subClassOf,GO_0006555
GO_0070336,rdf-schema#subClassOf,GO_0003677
GO_0005694,oboInOwl#inSubset,go#goslim_yeast
GO_0045932,rdf-schema#subClassOf,Nddf4c918e7d34e3aad619d7349defe54
Nc281bfa567b741fab71a6109a12d6bcc,22-rdf-syntax-ns#rest,N383d33f3061d44b28a562eb0d2cd3f96
Nead27573a53d4f9c9b4f46c88fd17f78,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0035239,rdf-schema#subClassOf,GO_0009653
GO_0043414,rdf-schema#subClassOf,GO_0043412
GO_0051248,rdf-schema#subClassOf,GO_0051246
N1528d8b1054e435ca46ab66f0ac75112,owl#onProperty,BFO_0000050
Nfb1874e103254b8b82892d2fd3dde48e,owl#onProperty,RO_0002213
N62065d67d4444bca9e208447b55f9ef9,22-rdf-syntax-ns#rest,N3f807e2c935642a6915cec837d6339d7
GO_0018256,oboInOwl#inSubset,go#gocheck_do_not_annotate
GO_0031603,rdf-schema#subClassOf,GO_0005839
GO_0001756,rdf-schema#subClassOf,GO_0035282
Ne57aa1a921f84903907565d7d572e7d6,owl#someValuesFrom,GO_0006261
GO_0006469,owl#equivalentClass,N7664c29a6c8244b5896af235046ad944
N57fe07785b794d7c8a2f41d438b4b301,owl#someValuesFrom,GO_0005737
GO_0005496,rdf-schema#subClassOf,GO_0008289
GO_0022626,oboInOwl#hasAlternativeId,GO:0005830
N9047f1cf81e1483895e3442ec11e4c19,22-rdf-syntax-ns#rest,N39b246ecc15f417484dcfea82e14713b
GO_0007389,rdf-schema#subClassOf,GO_0032501
Nc17b81191173430b948a551927f5e078,22-rdf-syntax-ns#first,GO_0065007
GO_0075141,oboInOwl#hasAlternativeId,GO:0075238
N5690a7d0950b4b1ebb04b42e1604b6d5,22-rdf-syntax-ns#first,GO_0006261
GO_0042309,rdf-schema#subClassOf,GO_0001659
GO_0030473,rdf-schema#subClassOf,GO_0072384
GO_0010162,rdf-schema#subClassOf,GO_0032501
N8c085c1b227f428981dee923ab698979,owl#onProperty,BFO_0000050
Nfb221bb77fdd4d0caea14dfd2ea9a319,owl#onProperty,RO_0002211
GO_0030808,rdf-schema#subClassOf,N397388f6f8e640da96c721db66113c84
GO_0050599,rdf-schema#subClassOf,GO_0050498
GO_0061134,rdf-schema#subClassOf,GO_0030234
GO_0006457,oboInOwl#inSubset,go#goslim_pombe
GO_2000145,rdf-schema#subClassOf,N39b825d17e844974840f6f4ba6a233d0
GO_0032835,rdf-schema#subClassOf,GO_0048856
N9efab5464f754829bca662e26c87a1ed,22-rdf-syntax-ns#first,GO_0065007
N100be5c423af410e84c181b1c5940e81,22-rdf-syntax-ns#first,N670939dd046646e29e2f53d9f99d092f
GO_0045239,oboInOwl#inSubset,go#goslim_pir
N19bf82679c514b8384798af8b1766c1c,owl#someValuesFrom,GO_0071466
GO_0003419,rdf-schema#subClassOf,N6ee731d1809140e0a45a8f5e2d48867a
GO_0102339,IAO_0100001,GO:0141040
GO_0008094,rdf-schema#subClassOf,GO_0140657
N9cc2b39eb0ee41e3bdb4e62b287c248d,22-rdf-syntax-ns#first,GO_0065007
N3f3171a4869846c29d0230d698be6303,owl#someValuesFrom,GO_0000785
GO_0016751,rdf-schema#subClassOf,GO_0016417
GO_0061136,rdf-schema#subClassOf,Ncedb9f41c456491394d8e20e655fb69e
N779df759bd764daab573165efe04adb5,owl#intersectionOf,N8c9c222c902a4bdfa06daad49523b45c
GO_0003674,oboInOwl#inSubset,go#goslim_metagenomics
N708751590af14338b1e33e8205845304,22-rdf-syntax-ns#first,N579cdf2c43024a089ff1b6e0afc7a6b5
GO_0050140,rdf-schema#subClassOf,GO_0008940
GO_1903039,rdf-schema#subClassOf,N5aaddf58b08e4d7989ba8b51a608c8a8
GO_0097035,rdf-schema#subClassOf,GO_0061024
GO_2001025,rdf-schema#subClassOf,GO_2001023
GO_0015171,rdf-schema#subClassOf,Nf6e79346e8724a52ae43713cd470e302
GO_0050867,owl#equivalentClass,N23b3e6c0374a46c999a85e8b0e5be0bc
GO_0051246,oboInOwl#hasAlternativeId,GO:0032268
GO_0051701,oboInOwl#hasAlternativeId,GO:0044119
GO_0005839,oboInOwl#inSubset,go#goslim_metagenomics
GO_0008283,oboInOwl#inSubset,go#goslim_chembl
Nf6e79346e8724a52ae43713cd470e302,owl#someValuesFrom,GO_0003333
N6af37a1974a94a369fb9dfc4b811e054,22-rdf-syntax-ns#first,GO_0065007
Nf91c10d6a82242a99b265cbca9bf59f9,22-rdf-syntax-ns#rest,N047175e450934326969683042a33d3f5
N11b356c2792b418e9f509b40d06762b0,owl#someValuesFrom,GO_0047605
Nb9324779b4c9410aab36d95335695e39,22-rdf-syntax-ns#first,Nffb510140fab4baca008ac408b145580
N2dfe29d3ab1c4f5fbfa5aac2b220aa74,owl#someValuesFrom,GO_0007500
GO_1904361,oboInOwl#hasAlternativeId,GO:0075007
GO_0032984,rdf-schema#subClassOf,GO_0022411
GO_0090184,owl#equivalentClass,N2fd9947a1cef48939156cef0d0fabcd0
GO_0009968,rdf-schema#subClassOf,GO_0023057
GO_0090287,rdf-schema#subClassOf,GO_0048583
GO_0032805,rdf-schema#subClassOf,Nf8cb2b0827894ceab1072b7ba099b0ad
GO_0070967,rdf-schema#subClassOf,GO_0097367
GO_0031406,oboInOwl#inSubset,go#goslim_pir
GO_0006282,rdf-schema#subClassOf,GO_0051052
GO_0035351,rdf-schema#subClassOf,GO_0034755
GO_0106049,owl#equivalentClass,N1c511379651043e183e008de0dd9a6df
GO_0022604,rdf-schema#subClassOf,GO_0022603
GO_0009549,rdf-schema#subClassOf,Nf7573604d469472587a0519e435de33d
N82246c42a1d64cc58a8fa47c91db657c,22-rdf-syntax-ns#rest,N05bf45edcbf74645b794c0961fa6a834
GO_0015871,rdf-schema#subClassOf,GO_0071705
N5bf71ef4bd64415fbb1f2acfe9f87f8f,22-rdf-syntax-ns#rest,Na8cbdebe94284b6e9b81e76fa4c73a32
GO_0016020,oboInOwl#inSubset,go#goslim_pir
GO_0070616,rdf-schema#subClassOf,N4614aff6ce754073a6362a02ae756ea8
N3d60c56fc7ab455093659b4319e83101,owl#intersectionOf,N2ece9483d43740049a5dd4c362d18c26
GO_0046474,rdf-schema#subClassOf,GO_0045017
N30ec9fda62bf4e1fa5b9932153148b22,owl#someValuesFrom,GO_0002376
N3c3c8c2bec7b4c429826aaf0623c5b14,owl#onProperty,RO_0002213
N9bacea484b87436f8255225e94d29eb4,owl#someValuesFrom,GO_0042180
N8a8865af82ad460f8f976ad4d280804e,owl#someValuesFrom,GO_0000293
Nb3e03d89971a4de293f8a36129e16465,owl#someValuesFrom,GO_0031047
GO_2001141,owl#equivalentClass,N234ffce00ea14b0fa99e3c6930fe121f
GO_0009435,rdf-schema#subClassOf,GO_0006164
GO_0000981,oboInOwl#hasAlternativeId,GO:0001133
N844716a133ce4acea5614377b8fe6097,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
Nce1dbfa9cec642e18fbdc6220b783dcf,22-rdf-syntax-ns#rest,N5e8bb008d0e54bfab892e91b597be4cc
Na77ed34d52ea40b6b68ff4c892cb7917,owl#onProperty,BFO_0000050
GO_0019462,rdf-schema#subClassOf,N56c3ed8895304fe1b0c4653147b07d69
GO_0044831,owl#equivalentClass,N8127cedd10ad4218a2a4e4f9c088b909
GO_0006355,oboInOwl#hasAlternativeId,GO:0045449
GO_0005034,rdf-schema#subClassOf,GO_0004888
N44ba9cceee154bb99bc839f1fe299ede,owl#someValuesFrom,GO_0043170
GO_1900936,owl#equivalentClass,N95eebb1cb49b4749bf4c7218f5e683c7
N546787fddaed4741923000731ad7102e,22-rdf-syntax-ns#first,GO_0065007
GO_0170037,rdf-schema#subClassOf,GO_1990542
N614b7d23d9ae455588c81340296b4606,owl#onProperty,RO_0002211
GO_0045664,rdf-schema#subClassOf,N33410063183d40d397bb29a39f7eb288
Naa3dfcce2c2e49909e19cd31bab66117,owl#onProperty,RO_0002211
GO_0099558,rdf-schema#subClassOf,GO_0050808
GO_1903532,owl#equivalentClass,N91c204cbb409443684e01d7ff1a7bc27
GO_1900497,owl#equivalentClass,Ncdf9af5889614ff487b5f352de76bc47
N912134f19d224004ad7beeee1a9e6ebf,owl#intersectionOf,N5ec9abb443c94fbd9222be489df01918
GO_0045278,rdf-schema#subClassOf,GO_0045277
GO_0002275,rdf-schema#subClassOf,GO_0002366
GO_0005402,rdf-schema#subClassOf,GO_0015294
GO_0006887,oboInOwl#hasAlternativeId,GO:0016195
GO_0071829,rdf-schema#subClassOf,GO_0071827
GO_0007033,oboInOwl#inSubset,go#goslim_yeast
N65c7d833ebad4affb2b6c0d813cdeb77,owl#someValuesFrom,GO_0008347
GO_0010557,rdf-schema#subClassOf,GO_0010604
Nbec78d5913fa4c7e8645cd0df4e92e9a,owl#onProperty,RO_0002212
Nf72ee804d70c490cbdc74e2c6e392643,owl#intersectionOf,N072be0466d62410e9cb694ce9b949e8b
N3ab6292ecd1f4526b7fbb6f47ba33272,22-rdf-syntax-ns#first,Nba49c31748b44b759e8a77869ab4a206
N71ff676e95f642a485e169ed303a93b6,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0004126,rdf-schema#subClassOf,GO_0019239
GO_0051783,rdf-schema#subClassOf,N84ae7360ccd4458dae25196bf73b9a8b
N16415cea89b54e358b26890c9b67a8e7,owl#onProperty,RO_0002211
GO_0009213,rdf-schema#subClassOf,GO_0009211
GO_2000832,rdf-schema#subClassOf,GO_0051241
GO_0006730,rdf-schema#subClassOf,GO_0044281
GO_0098763,oboInOwl#inSubset,go#gocheck_do_not_annotate
GO_0036492,oboInOwl#inSubset,go#gocheck_do_not_annotate
Nbd6730a1d691491b87fcb112f9866788,owl#someValuesFrom,GO_0016082
GO_0006713,rdf-schema#subClassOf,GO_0006706
GO_0008883,rdf-schema#subClassOf,GO_0016620
N7c728f5c1d2741dfa27d513a6c39f427,owl#someValuesFrom,GO_0008483
GO_0043254,rdf-schema#subClassOf,GO_0044087
GO_0006119,oboInOwl#inSubset,go#goslim_pir
N4bfacb723b0c4780b5a4b4951619dc59,owl#someValuesFrom,GO_1990922
GO_0043893,rdf-schema#subClassOf,GO_0015355
N10b578796ca54d2b90da558789d37fdd,22-rdf-syntax-ns#rest,N57bd3c53c0db4c3cac651966ab8cbfad
N9daa68ad64294b7da85d872951777126,owl#intersectionOf,N218f9e3ee57b41c595b349fe85985df7
N831d067d646d44e08aa7366c8dc9ed2b,owl#someValuesFrom,GO_0006761
Ne905d0decdc94751a2e274496442d11a,22-rdf-syntax-ns#rest,Nb5a5d2a5c2a14d549f35415da27ff82d
GO_0004176,oboInOwl#hasAlternativeId,GO:0004280
GO_0015318,oboInOwl#inSubset,go#gocheck_do_not_annotate
GO_0045930,rdf-schema#subClassOf,GO_0007346
GO_0016732,rdf-schema#subClassOf,GO_0016730
GO_0002865,rdf-schema#subClassOf,GO_0002674
GO_0102130,rdf-schema#subClassOf,GO_0008168
GO_0062013,owl#equivalentClass,N4787f4b538ab474cb1af251511e96c58
Nf93fc1b064ff4a1ba5641d375153d1ca,owl#someValuesFrom,GO_0001656
