subject,predicate,object
GO_0042780,rdf-schema#subClassOf,GO_0031123
GO_2000591,rdf-schema#subClassOf,GO_0030335
Nc4e93b2de686431e9d14941004ad8e3d,owl#intersectionOf,N8da6e7a5968e4db6861084e8268fc82e
GO_0009410,rdf-schema#subClassOf,GO_0042221
N76f6d832d6c1495da18fddf615b57bff,owl#intersectionOf,N7cdf07e295b741458bddd94b4bbcbb37
GO_0043824,rdf-schema#subClassOf,GO_0016620
N4d4d85123e4742dfaef8c17cfa7bb2fa,owl#intersectionOf,N8f3497af4ff1433692bb28701ef40295
GO_0005215,oboInOwl#inSubset,go#goslim_prokaryote_ribbon
GO_0071840,oboInOwl#hasAlternativeId,GO:0071841
N916e26888d034bceabe6b22d0c20daf9,owl#intersectionOf,N0594a6acb176488c8f3763e9b7cd2169
N73a3700035da413494aa97e75ea4c797,22-rdf-syntax-ns#rest,N47908e1c496343789223decff864d3f1
N2ae0eac9913848b5b6070494bc1fdda3,22-rdf-syntax-ns#first,GO_0065007
N2077d3a5562b421f994a492e29e694c6,owl#someValuesFrom,GO_0006606
GO_0015419,rdf-schema#subClassOf,GO_0015116
GO_2000045,rdf-schema#subClassOf,GO_1902806
N0c7a82ee58b7408cbfdfc6a19471e9e1,owl#someValuesFrom,GO_0005657
GO_0043757,rdf-schema#subClassOf,GO_0016880
GO_0004353,rdf-schema#subClassOf,GO_0016639
GO_0004479,oboInOwl#hasAlternativeId,GO:0070128
GO_0043531,rdf-schema#subClassOf,GO_0032559
GO_0003735,oboInOwl#hasAlternativeId,GO:0003737
GO_0051216,rdf-schema#subClassOf,Nd06dd77db69644be8d825da3a6de5fd9
N3e8d0733890f4b4db815d6c035c9cbcd,22-rdf-syntax-ns#first,GO_0065007
GO_0090313,rdf-schema#subClassOf,GO_1905475
N1019bc2ec7074e71aef0caf02888698e,owl#someValuesFrom,GO_0042823
GO_0006412,oboInOwl#inSubset,go#goslim_pir
GO_1903510,rdf-schema#subClassOf,GO_0030203
GO_1903052,rdf-schema#subClassOf,Nc589cf576e1f43cfbe1bbc76a23f2602
GO_0016888,rdf-schema#subClassOf,GO_0004520
N6b5af39791b84aaa9498b0597ba47ed4,22-rdf-syntax-ns#first,Na21f4262fbbf452daa7a480f4359ffee
N9e73344e979249d8a9285305f54cffa0,owl#intersectionOf,N3d0c8264907e4f7cafc14d5d09f01b5f
GO_0046618,rdf-schema#subClassOf,GO_0042908
GO_0016408,rdf-schema#subClassOf,GO_0016747
GO_0030261,oboInOwl#hasAlternativeId,GO:0000068
GO_2000143,owl#equivalentClass,Ne2b96671e4d64eb5b1ef1b42d3884760
GO_0048663,rdf-schema#subClassOf,GO_0045165
GO_0043025,rdf-schema#subClassOf,GO_0044297
Nc7204477ebe94bfba88028f964a7b144,owl#onProperty,RO_0002211
GO_0009317,rdf-schema#subClassOf,GO_1902494
GO_0022404,rdf-schema#subClassOf,GO_0032501
GO_0019028,oboInOwl#hasAlternativeId,GO:0046728
GO_0043327,rdf-schema#subClassOf,GO_0006935
N3518e22825904b74beb6cf62260f9799,owl#someValuesFrom,GO_0015766
GO_0009308,rdf-schema#subClassOf,GO_1901564
Nd390797fda844569a1b5d7ca0079209d,22-rdf-syntax-ns#first,GO_0065007
GO_0005856,oboInOwl#inSubset,go#goslim_plant_ribbon
GO_0008380,rdf-schema#subClassOf,GO_0006396
Nf6b6a79d04824df8ba8dfb5815ea466b,owl#onProperty,BFO_0000050
GO_0019354,rdf-schema#subClassOf,GO_0046156
Nd6faec4c59a145afbc69a9b8d9ec57f5,22-rdf-syntax-ns#first,GO_0065007
Nd22e500f3bac47cd91b8c60ab055c4f5,22-rdf-syntax-ns#rest,Naa773d2af9b345a2a365b75f69517f4b
GO_0006955,oboInOwl#inSubset,go#goslim_drosophila
GO_0022857,oboInOwl#hasAlternativeId,GO:0005386
GO_0019511,oboInOwl#hasAlternativeId,GO:0006472
GO_0000122,oboInOwl#hasAlternativeId,GO:0010553
GO_0019477,rdf-schema#subClassOf,GO_0006554
GO_0035194,rdf-schema#subClassOf,GO_0031047
GO_0046952,rdf-schema#subClassOf,GO_0046950
GO_0042937,rdf-schema#subClassOf,GO_0035673
Nb112c46ad3b544b1ab1312b975968a73,owl#onProperty,BFO_0000050
GO_0046033,rdf-schema#subClassOf,GO_0009167
GO_0140110,oboInOwl#inSubset,go#goslim_flybase_ribbon
N5dbd6971cce6464d8d4a72a612e19bd0,22-rdf-syntax-ns#first,N7b85769b03df4497bb4be4f18d1ad346
GO_0051153,owl#equivalentClass,N3c0fa1bb973d42839180dc207da2eb1d
GO_0044435,oboInOwl#consider,GO:0009536
GO_0008079,rdf-schema#subClassOf,Nc7064e3e8e9b481c8d4fd4d0c0371b16
N4d99dd7e55cd4fa7a66e954bfd77b869,22-rdf-syntax-ns#rest,N6f2e35bcba48423488384ec0b749cf7c
GO_0016070,oboInOwl#inSubset,go#goslim_euk_cellular_processes_ribbon
Nbc6ba952fc114bb1b7c3d53104ebc007,22-rdf-syntax-ns#rest,Na733ba17b593458abc62ebb18da6a333
GO_0140297,oboInOwl#hasAlternativeId,GO:0070491
N53e81f13acd541269b564ceeb4c073bf,owl#onProperty,BFO_0000050
GO_0008584,rdf-schema#subClassOf,Ncbd934cf929f46039ca1b6e12b0a8060
GO_0009579,oboInOwl#inSubset,go#goslim_prokaryote
Ncdd1f67f0687474db97ba2248c3ea837,22-rdf-syntax-ns#rest,N14cc1d1b9ded4fafaf89b2c74e965bb4
Ne4c22a7d4a6f44a88b7cf6bc3175f06f,owl#intersectionOf,N275699943d2445c49d141a26d329511b
GO_0019471,rdf-schema#subClassOf,GO_1901605
GO_0004714,rdf-schema#subClassOf,GO_0004713
GO_0051120,rdf-schema#subClassOf,GO_0016853
GO_0042976,oboInOwl#hasAlternativeId,GO:0042977
Nb3391842eb5b4e189f70be8f9be9bf1a,owl#onProperty,RO_0002213
GO_0031821,rdf-schema#subClassOf,GO_0001664
GO_1902652,rdf-schema#subClassOf,GO_0006066
GO_0070372,rdf-schema#subClassOf,N3d0de6d2417549d09b385658f39fb067
GO_0043549,oboInOwl#inSubset,go#gocheck_do_not_annotate
N4f9f921fd14746d68cbc4a80ad5d0c5b,owl#onProperty,RO_0002211
Nb5f6db62438046e6b81909b72dcb7bd9,owl#someValuesFrom,GO_0007275
GO_0071396,rdf-schema#subClassOf,GO_0033993
GO_0019825,rdf-schema#subClassOf,GO_0036094
GO_0036125,rdf-schema#subClassOf,GO_1990234
GO_0036397,rdf-schema#subClassOf,GO_0033695
Nb1024cdd610e4ea9846aec0bb386502e,owl#someValuesFrom,GO_0048856
GO_0006147,rdf-schema#subClassOf,GO_0006145
GO_0006412,rdf-schema#subClassOf,Nc1e56632312a4c95be5e8d033fd0e3f8
GO_0009056,oboInOwl#hasAlternativeId,GO:0044243
N0c952baaf684410e9c12c3914b6311c7,owl#someValuesFrom,GO_0019740
N5e3731f5ddf44b82936b243d661595c1,owl#someValuesFrom,GO_0005774
GO_0019516,rdf-schema#subClassOf,GO_0006089
GO_0016604,rdf-schema#subClassOf,GO_0110165
GO_0004174,rdf-schema#subClassOf,GO_0009055
GO_0046085,rdf-schema#subClassOf,GO_0046128
GO_0070301,rdf-schema#subClassOf,GO_0034614
GO_0043102,rdf-schema#subClassOf,GO_0043094
Na01e72803b2b49f5940e3d8845d36a24,owl#someValuesFrom,GO_0009605
GO_0012505,oboInOwl#inSubset,go#goslim_candida
GO_1903530,rdf-schema#subClassOf,GO_0051046
GO_1903050,rdf-schema#subClassOf,N4e60bd74a6fe4aa2b6c8428215ab2e7f
N1b392b169ac6478c995476bd17977664,owl#someValuesFrom,GO_0090114
GO_0046890,owl#equivalentClass,N65886469693041dcaf99333527d13f4a
GO_0009098,rdf-schema#subClassOf,GO_0009082
GO_0003992,rdf-schema#subClassOf,GO_0008483
Nf2e860084c584d41a01c3b9cfb1953a7,22-rdf-syntax-ns#first,GO_0065007
N83901f8130c3442e9655e232992d9131,owl#onProperty,BFO_0000066
GO_0042538,rdf-schema#subClassOf,GO_0009651
GO_0006629,rdf-schema#subClassOf,GO_0044238
GO_0009212,rdf-schema#subClassOf,GO_0009211
GO_0045814,rdf-schema#subClassOf,GO_0040029
GO_0046160,rdf-schema#subClassOf,GO_0042168
GO_0046349,rdf-schema#subClassOf,GO_1901137
GO_0040007,rdf-schema#subClassOf,GO_0008150
N49162a619453499996b19d3ca3fb74ec,owl#someValuesFrom,GO_0031241
GO_0070043,rdf-schema#subClassOf,GO_0016435
GO_0005856,oboInOwl#inSubset,go#goslim_flybase_ribbon
GO_0034765,owl#equivalentClass,Ncf32373efc744e5e83b2bf98db3e92ca
Nf8c3b34d850941e1812dcc5aa4d5a3c1,owl#someValuesFrom,GO_0006612
GO_2000107,rdf-schema#subClassOf,GO_2000106
N8b11ffcda9cb4fca9bc284cfe4d5e977,22-rdf-syntax-ns#rest,N765c1d7749d9401fbbcfa6563b524413
GO_0019264,rdf-schema#subClassOf,GO_0006545
GO_0097435,rdf-schema#subClassOf,GO_0016043
N574f7cd7775f4d3cbb3e216ec4cbf62f,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0048559,rdf-schema#subClassOf,N4741972e956d44ad8a9b1817b7126d8f
GO_0006096,rdf-schema#subClassOf,N8c11f374ac5d448dbe10938dd07a4773
GO_0004462,rdf-schema#subClassOf,GO_0016846
GO_0009070,rdf-schema#subClassOf,GO_0170034
GO_0045974,rdf-schema#subClassOf,GO_0006417
N9917bac8604841bd8fba31484710e9de,owl#intersectionOf,N1b062ff859c84b1f9bff8bdea6f0e041
GO_0030449,rdf-schema#subClassOf,GO_0002697
N4ba8be6b4b264ca7a7e071fa1fbe2481,owl#someValuesFrom,GO_0003008
GO_0030278,rdf-schema#subClassOf,GO_0051239
GO_0015031,oboInOwl#inSubset,go#goslim_pir
N10c8c55c0c894fb8927300128b743cb9,owl#someValuesFrom,GO_0002009
GO_0009860,rdf-schema#subClassOf,GO_0009932
GO_0046384,oboInOwl#hasAlternativeId,GO:0046388
GO_0022411,owl#disjointWith,GO_0022607
GO_0009236,rdf-schema#subClassOf,GO_0042364
GO_0055007,rdf-schema#subClassOf,N2810788f1d1d4abb91c13c87a55d367d
GO_0006355,rdf-schema#subClassOf,GO_0010468
N26aded7c7b34494ea6d41541aa41872e,22-rdf-syntax-ns#first,N65ad6912ff164a029ba58f1abad3ceb9
GO_0008453,rdf-schema#subClassOf,GO_0008483
N0df91b01b5584abf9036c5264b07e98c,22-rdf-syntax-ns#first,GO_0065007
GO_0006879,rdf-schema#subClassOf,GO_0030003
GO_0006486,rdf-schema#subClassOf,N57604927251d4e289af04fc473174607
N2d9005f7854b4ef0bdca35a4e9a64f59,owl#someValuesFrom,GO_0044770
GO_0001933,rdf-schema#subClassOf,GO_0042326
GO_0005048,oboInOwl#hasAlternativeId,GO:0008249
GO_0046651,rdf-schema#subClassOf,GO_0046649
GO_0070873,owl#equivalentClass,Nabc97a03291240e785aa6eec9e1805fb
GO_0051254,rdf-schema#subClassOf,GO_0045935
N1403b71b661b4f7ca3f067c8f146b740,owl#onProperty,RO_0002211
GO_0006457,oboInOwl#inSubset,go#goslim_metagenomics
GO_0140824,rdf-schema#subClassOf,GO_0051920
GO_0006470,oboInOwl#inSubset,go#goslim_yeast
GO_0031400,owl#equivalentClass,Na57cc0e1a249488899ebeb93481e9667
GO_0042335,rdf-schema#subClassOf,N47b7a5ad65324e0584c5e021c56bb62b
Nf2baf1f0a6ee43d7bfb45aed8ba74159,22-rdf-syntax-ns#first,Nfd6e04f60fa343659f1d8202eb710d6c
GO_0000785,rdf-schema#subClassOf,Na1844bc2023e4c55a717c1831f6c2eab
GO_0043755,oboInOwl#hasAlternativeId,GO:0019175
N323278ed97234e74abb2ce967078e21d,owl#onProperty,RO_0002213
N5b5939acd6e74616bf514055fe312053,owl#onProperty,RO_0002213
GO_0008483,rdf-schema#subClassOf,GO_0016769
N6dfc6cfd7ce94ca2bdd742b3c3a04326,owl#someValuesFrom,GO_0097052
Ne5b458a1b0324e72b416fd6daddd5efe,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0001658,rdf-schema#subClassOf,GO_0048754
GO_0051458,rdf-schema#subClassOf,GO_0030072
GO_0042386,rdf-schema#subClassOf,GO_0002376
GO_0031956,rdf-schema#subClassOf,GO_0016405
GO_0051974,rdf-schema#subClassOf,GO_0051972
N47908e1c496343789223decff864d3f1,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0002768,rdf-schema#subClassOf,GO_0007166
GO_0051213,rdf-schema#subClassOf,GO_0016491
GO_0008152,rdf-schema#subClassOf,GO_0008150
GO_1903200,owl#equivalentClass,Nb179f3314b1b4b57871a6650a2e86cf6
GO_0006956,rdf-schema#subClassOf,GO_0002252
GO_0032991,oboInOwl#inSubset,go#goslim_euk_cellular_processes_ribbon
N7d74a01759e843448c64eaec2d16e607,owl#onProperty,BFO_0000066
GO_0009188,rdf-schema#subClassOf,GO_0009185
N25f2b34e29fa47abaf85ca16557fa697,22-rdf-syntax-ns#first,GO_0065007
N6daa4472a6ad4f0c962f18bfc7f4f4e3,owl#someValuesFrom,GO_0000423
GO_0008531,rdf-schema#subClassOf,GO_0016301
Nf56d2df632564f2a9942911bd1ba9389,owl#intersectionOf,N6e8eb8d994474404ba510053fdb5c771
GO_0016750,rdf-schema#subClassOf,GO_0016748
N9a31257ed0db4150a5ea9b7bc0eec766,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0046103,rdf-schema#subClassOf,GO_0046102
GO_0030832,rdf-schema#subClassOf,GO_0032956
GO_0050794,owl#equivalentClass,N5ddc4811bdb348a7855c1d5315082b42
GO_0043096,rdf-schema#subClassOf,GO_0009113
GO_0006939,rdf-schema#subClassOf,GO_0006936
GO_0003678,rdf-schema#subClassOf,GO_0004386
GO_0004563,rdf-schema#subClassOf,GO_0015929
GO_0006487,rdf-schema#subClassOf,GO_0006486
GO_0033743,oboInOwl#hasAlternativeId,GO:0000318
N911cb755bd3f4ba6beccf13285f07f9c,22-rdf-syntax-ns#first,Na00914c14ae745b9931dbea0d7d66739
N4886feb6408f43aaba670bb51fb0506c,22-rdf-syntax-ns#first,Ne5f7d4a61ca646a09b7fbf114f1ef913
GO_0015499,oboInOwl#hasAlternativeId,GO:0015659
GO_0034750,rdf-schema#subClassOf,N20bd3c3e2f9e42d9b03d87e0193ef99d
GO_0051054,rdf-schema#subClassOf,GO_0010604
N2d4ebbfadcca44eb86c4c386d318a585,owl#onProperty,BFO_0000051
GO_0010460,rdf-schema#subClassOf,GO_0045823
N9682b1ed4eca46b6a74b20598917304a,owl#someValuesFrom,GO_0044772
GO_0009394,rdf-schema#subClassOf,GO_0009262
GO_0008937,oboInOwl#inSubset,go#gocheck_do_not_annotate
GO_0005634,oboInOwl#inSubset,go#goslim_pir
GO_0070677,rdf-schema#subClassOf,GO_0016434
GO_0097216,rdf-schema#subClassOf,GO_0043168
N5c55eb96c2a84e2fac4ba86441bbd550,owl#someValuesFrom,GO_0001046
N2b84d1a51c3c4cd4b498135a7d3c89c3,owl#onProperty,BFO_0000050
N8a32e23373bf450f80ec724a63e0e6b1,owl#someValuesFrom,GO_0019538
GO_0046364,rdf-schema#subClassOf,GO_0044283
GO_0045786,rdf-schema#subClassOf,N72c01168a61e4abe919213fc253753cb
N8a76c5817d2840fc8e202cbb725b6c7f,owl#onProperty,RO_0002213
N5684ed11521242f48ef73b35b72095ab,owl#onProperty,BFO_0000051
GO_0140658,oboInOwl#hasAlternativeId,GO:0070615
GO_0004797,rdf-schema#subClassOf,GO_0019136
N51f5c83cdc0543249272a91d306009bb,owl#someValuesFrom,GO_0009536
GO_0045948,rdf-schema#subClassOf,Nd966299c118a4ce8a859ee0ba9fd5acd
N7770c87b53774faba272ea7b0f5a0488,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0045123,rdf-schema#subClassOf,GO_0050900
GO_0007269,oboInOwl#hasAlternativeId,GO:0010554
GO_0048515,rdf-schema#subClassOf,Na374fa2f26574a8a991a550b8b7eacf4
GO_1990391,rdf-schema#subClassOf,GO_1902494
GO_0035461,rdf-schema#subClassOf,GO_0051180
N813d4c7dec304f7f9dfe63e32af4a7cf,22-rdf-syntax-ns#first,N2c4520223dca46f0ba2a7db3b4515acd
GO_0009084,rdf-schema#subClassOf,GO_0170034
GO_0003991,rdf-schema#subClassOf,GO_0016301
GO_0043531,rdf-schema#subClassOf,GO_0043168
GO_0052200,oboInOwl#hasAlternativeId,GO:0075145
GO_0044060,owl#equivalentClass,Ndc0a33b446c74f21a427edada25136c0
GO_0052927,oboInOwl#hasAlternativeId,GO:0052928
GO_0005342,rdf-schema#subClassOf,N9d4886f220b34cb6b7c033426a284fcb
GO_1903830,rdf-schema#subClassOf,GO_0098662
GO_1900750,rdf-schema#subClassOf,GO_0033218
N4b7507781a65478096deb287c4d78512,owl#onProperty,RO_0002213
GO_0007315,oboInOwl#hasAlternativeId,GO:0048113
Nc80d39f23e5c413898f8a0ee15e70d51,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0046058,rdf-schema#subClassOf,GO_0052652
GO_0016052,oboInOwl#hasAlternativeId,GO:0044276
GO_0000976,oboInOwl#hasAlternativeId,GO:0044212
GO_0002363,rdf-schema#subClassOf,GO_0002360
Nab65e6b6717342768a8f8bad5543978f,owl#someValuesFrom,GO_0072593
GO_0001595,rdf-schema#subClassOf,N019d1f056f194539b33c4b1b1b038ce5
N99139a1b62f14a81b340b941bacc58c6,owl#intersectionOf,N3e4454f4dba24b1fb6332913f4b917f1
GO_0008972,rdf-schema#subClassOf,GO_0016776
GO_0003774,oboInOwl#inSubset,go#goslim_pir
Ne236952e0a784476880e782e7d121e6f,22-rdf-syntax-ns#rest,N42343ec00c2a44279857b69826b28cbd
GO_0008150,oboInOwl#inSubset,go#goslim_metagenomics
Nc203cd34232c402e82c8028def780d6e,owl#onProperty,RO_0002211
N2b08a734f73347d7b29c583fb963a26e,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0048519,oboInOwl#inSubset,go#gocheck_do_not_annotate
GO_0008152,oboInOwl#inSubset,go#goslim_euk_cellular_processes_ribbon
GO_0051781,owl#equivalentClass,N046364a875d140c79b47681e68bee250
N0bd05d732e4546f89f94c67a237fee68,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0043087,rdf-schema#subClassOf,GO_0051336
Ncc44fbce679b472391ef2a05eadb2634,owl#intersectionOf,N278b57a192c44813983b0f006266c406
GO_0035435,rdf-schema#subClassOf,GO_0006817
GO_0046425,rdf-schema#subClassOf,GO_1904892
N8fa479d62c8e491e8df9fe11c3ee408e,owl#someValuesFrom,GO_1903424
N2c124ba851934059baca1c48e7ebd5ce,owl#onProperty,BFO_0000050
GO_0061448,rdf-schema#subClassOf,GO_0009888
GO_0103016,rdf-schema#subClassOf,GO_0140101
GO_0033677,rdf-schema#subClassOf,GO_0004386
GO_0015245,rdf-schema#subClassOf,GO_0170055
GO_0009446,rdf-schema#subClassOf,GO_0009445
GO_0050126,rdf-schema#subClassOf,GO_0016811
N03a3da20cc05416fbaddc41eada6ece8,owl#intersectionOf,Nf950d78a525a461da0070e87702123eb
GO_0003964,rdf-schema#subClassOf,GO_0034061
GO_0005576,oboInOwl#inSubset,go#goslim_metagenomics
Necc046687e4248078d2848b8c8d730a7,owl#someValuesFrom,GO_0035215
GO_0023057,rdf-schema#subClassOf,N222784d8850249fd82eb621ad649f575
GO_0007596,rdf-schema#subClassOf,N20474a03df49451d9773e821812295cc
GO_0004601,rdf-schema#subClassOf,GO_0016209
GO_0009416,rdf-schema#subClassOf,GO_0009314
GO_0042594,rdf-schema#subClassOf,GO_0006950
GO_0006086,rdf-schema#subClassOf,GO_0006090
GO_0098810,rdf-schema#subClassOf,GO_0051649
N18adb8d3b73e4c28962fb4b8ab446fdf,owl#onProperty,BFO_0000050
N08f120cf67094fea81120c7dd1d441c0,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0044270,IAO_0100001,GO:0009056
GO_0046879,rdf-schema#subClassOf,GO_0023061
N1807bb161a9f4a4583d48ddb80ff34e4,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
N935769d327554b7d86fddafd56433b22,22-rdf-syntax-ns#rest,Nd3620e03a6114ead85defc88031e612f
GO_0007052,oboInOwl#hasAlternativeId,GO:0043148
N4a2ab7ea775043c98169ccb541638417,owl#someValuesFrom,GO_0006354
GO_0034309,rdf-schema#subClassOf,GO_0046165
N5801675276064ec1b35bc5e5e777a3fb,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
N5b870c308f4f4b0fadf1c5e4759c322a,22-rdf-syntax-ns#first,Nc28f0e53af144e93907e018ac64ed253
GO_0072189,rdf-schema#subClassOf,N22836d2b20f74466a21160c31d7cb0b3
GO_0022410,rdf-schema#subClassOf,N3748c4b38ec942c7baeb101e9b7f8522
Na6b2ec62e762482693195ed4fd2d6bad,owl#someValuesFrom,GO_0015986
GO_0031571,oboInOwl#hasAlternativeId,GO:0072431
Nef913629cd274bafa2f3f8eadf261618,owl#someValuesFrom,GO_0034314
GO_0042060,oboInOwl#inSubset,go#goslim_generic
N99b0436732c443359e1df6758234e7b6,22-rdf-syntax-ns#first,N10443d5b5e1343e38c621400993bda4b
GO_0047952,oboInOwl#hasAlternativeId,GO:0106257
GO_0035599,rdf-schema#subClassOf,Na9bf354514664c7bb58650e7874c9aef
GO_0048523,oboInOwl#inSubset,go#gocheck_do_not_annotate
N2dca4b1615fe4304904933ed839b7964,owl#intersectionOf,N54b4dac5283b41fcb7208bf1b9106270
Ndb961b3368124847bd33b4e845711ad8,owl#onProperty,RO_0002212
GO_0046401,rdf-schema#subClassOf,N18adb8d3b73e4c28962fb4b8ab446fdf
GO_0000150,rdf-schema#subClassOf,N97ec8fe6f28b46f483c59d1565179200
N8f64f3d60cb143c9b58a106a6fa06824,owl#onProperty,RO_0002211
GO_0009637,rdf-schema#subClassOf,GO_0009416
GO_0043025,rdf-schema#subClassOf,Nf4a4d343982d4fd4ab4627c8f559ed61
GO_0071331,rdf-schema#subClassOf,GO_0071326
N4a92ad2daa7d48d89a69e0da6fe497dd,owl#someValuesFrom,GO_0030101
GO_0051583,rdf-schema#subClassOf,GO_0051934
GO_0090018,rdf-schema#subClassOf,N2ca7b79a41814815abcbd35d2f5e1300
GO_0034340,rdf-schema#subClassOf,GO_0034097
GO_0031323,owl#equivalentClass,Nce4ed2f157cf4503ac1f455d17db3b62
GO_0016558,rdf-schema#subClassOf,GO_0044743
GO_0060765,rdf-schema#subClassOf,N72b1da1935c94c72b4fcf3657f2409e4
GO_0032954,rdf-schema#subClassOf,Nc2624d7c78374b3c9b3781d7dcae76c4
GO_1903457,rdf-schema#subClassOf,GO_1901616
GO_0046128,rdf-schema#subClassOf,GO_0009119
GO_0016407,rdf-schema#subClassOf,GO_0016747
Nb8e839e62b7f41da9e7c33aea05406be,22-rdf-syntax-ns#rest,Nb946ea9395b0468e9570f323cb2c36eb
GO_0044524,oboInOwl#inSubset,go#gocheck_do_not_annotate
GO_0004073,rdf-schema#subClassOf,GO_0016620
N8ae318ad7c97474eb7b54812357f22b4,owl#onProperty,BFO_0000050
GO_0043543,rdf-schema#subClassOf,GO_0036211
GO_0007422,rdf-schema#subClassOf,N830370742982471ca07445fc6b1f3cab
GO_0008134,oboInOwl#inSubset,go#goslim_yeast
N5bf495733c5e479cb3bb0a58d2641031,owl#onProperty,BFO_0000050
GO_0070403,rdf-schema#subClassOf,GO_0051287
N40fd7790862c428a8906a91f1e2f4415,owl#onProperty,BFO_0000050
GO_0006803,IAO_0100001,GO:0004364
GO_0071728,rdf-schema#subClassOf,GO_0048856
GO_0030667,rdf-schema#subClassOf,GO_0030659
N8f6f57a012ec465b8a6876411e0236ff,owl#onProperty,BFO_0000050
N3c23dfefc40b47b5be863d356e3d8a2f,owl#someValuesFrom,GO_0042098
GO_0032102,rdf-schema#subClassOf,GO_0032101
GO_0004525,rdf-schema#subClassOf,GO_0032296
GO_0008213,oboInOwl#inSubset,go#goslim_yeast
GO_0033212,rdf-schema#subClassOf,GO_0006826
GO_0051225,rdf-schema#subClassOf,GO_0007051
N812c6e4588c046cfa7176318b0507eb5,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
N6f1a6e43aacb4b3094cea7d7ffb72bcf,owl#intersectionOf,Nd43b2ddeacbe44cc850e3c1ceef53fc1
GO_0022603,rdf-schema#subClassOf,Na77229279af54928be5610f8b9abe11c
GO_0003924,oboInOwl#inSubset,go#goslim_generic
Nb18a1bc3978a407bbfcfcf9d3d64c9b0,22-rdf-syntax-ns#rest,Nf976112a460a4afca15011b3d0bda375
N3ea21230a01b4b3dbfc3fa3bd532eae2,owl#someValuesFrom,GO_0035672
Nfb0964dd18284cb1b5f67959bcc52fb3,owl#onProperty,RO_0002211
GO_0045047,rdf-schema#subClassOf,GO_0006605
GO_0030707,rdf-schema#subClassOf,N009fbc787a2e49f393a3c709c07bbf90
Ne19b2c72ec494e2d99182eed5d18d7fd,owl#onProperty,BFO_0000051
N163bb08f9af94ad08556c2cb584a8551,22-rdf-syntax-ns#first,GO_0015399
N415df67c055f499fb6276b31ef670496,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0060678,rdf-schema#subClassOf,GO_0060600
GO_0007413,rdf-schema#subClassOf,GO_0008038
N4063ca3592434ed9944d27f3a9a26b65,22-rdf-syntax-ns#first,GO_0065007
GO_0071805,rdf-schema#subClassOf,GO_0006813
N542601d166534c49885453baf258e62c,owl#intersectionOf,N8eeb07b9d55c46fda0d32c7f38b86b0f
N07ce76db05094b1d972ef367cd08d609,owl#onProperty,RO_0002212
GO_0006564,rdf-schema#subClassOf,GO_0009070
N5b4f6124bdb74aefa3c0f025c0e90fc3,owl#intersectionOf,N3f2b8ff29fad481cb6991f3381c50569
GO_0009139,rdf-schema#subClassOf,GO_0009138
N35a00e4b8af4470f993a1d94bda05895,owl#onProperty,BFO_0000050
Nb9a868d4617945bfa0472159aba009ad,22-rdf-syntax-ns#rest,Naf02fff0a72f4ef28689144621e83cad
GO_0016622,rdf-schema#subClassOf,GO_0016903
GO_0010951,rdf-schema#subClassOf,GO_0052548
N3e84114e0b3b4729b320793dabaa9d0f,owl#onProperty,BFO_0000050
GO_0048873,rdf-schema#subClassOf,GO_0048872
GO_0048246,rdf-schema#subClassOf,GO_0030595
GO_0009421,rdf-schema#subClassOf,GO_0110165
GO_0098586,rdf-schema#subClassOf,GO_0009615
GO_0016433,rdf-schema#subClassOf,GO_0008649
GO_0050878,rdf-schema#subClassOf,GO_0065008
N16ca8045ed36457eb54e0c3c4ac288b4,owl#someValuesFrom,GO_0044237
N10bd333a5e1d4e2391baff66e566b7ba,owl#someValuesFrom,GO_0006950
GO_0007007,rdf-schema#subClassOf,GO_0007006
GO_0048284,oboInOwl#inSubset,go#goslim_yeast
GO_0009058,oboInOwl#inSubset,go#goslim_metagenomics
GO_0016530,oboInOwl#inSubset,go#goslim_pir
N9115f612c0a64e2089fdfe86b6a0ba95,22-rdf-syntax-ns#first,Nb3bff49c348243ef925c286efecbfd1d
GO_0000151,oboInOwl#inSubset,go#goslim_pir
N75c1896a6b964f0388e324464991ecd3,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0015501,rdf-schema#subClassOf,GO_0005283
GO_0032279,rdf-schema#subClassOf,Na3b77932cf3540f8b87586ac563e32a5
GO_0005484,rdf-schema#subClassOf,GO_0030674
GO_0002253,rdf-schema#subClassOf,GO_0050778
GO_2000279,rdf-schema#subClassOf,GO_0010558
GO_0016641,rdf-schema#subClassOf,GO_0016638
